,name,id,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
2,Soo Caf̩,soo-caf̩-raleigh-3,FALSE,4.5,156,2815 Brentwood Rd,27604,35.81715599,-78.59623322,$$,19198761969,"korean,chicken_wings"
3,Stanbury,stanbury-raleigh,FALSE,4.5,181,938 N Blount St,27604,35.7931604,-78.6355143,$$$,19199774321,newamerican
4,Sopranos Grill,sopranos-grill-raleigh,FALSE,4,53,1030 N Rogers Ln,27610,35.79214971,-78.54914361,$$,19198278848,"italian,tradamerican"
5,Taste Carolina Gourmet Food Tours,taste-carolina-gourmet-food-tours-raleigh,FALSE,4.5,86,NA,27601,35.77742,-78.63328,$$,19192372254,foodtours
6,Sawasdee Thai Restaurant,sawasdee-thai-restaurant-raleigh,FALSE,4,141,3601 Capital Blvd,27604,35.82958,-78.58592,$$,19198780049,thai
7,Mr. Wonderfuls Chicken & Waffles,mr-wonderfuls-chicken-and-waffles-raleigh,FALSE,3.5,77,3587 Maitland Dr,27610,35.7974467,-78.5801317,$$,19198966063,"chicken_wings,southern,soulfood"
8,Bida Manda,bida-manda-raleigh,FALSE,4.5,788,222 S Blount St,27601,35.77724927,-78.63670192,$$,19198299999,"laotian,asianfusion,thai"
9,18 Seaboard,18-seaboard-raleigh,FALSE,4,339,18 Seaboard Ave,27604,35.78932762,-78.63968701,$$,19198614318,"southern,newamerican"
10,Second Empire Restaurant And Tavern,second-empire-restaurant-and-tavern-raleigh,FALSE,4.5,299,330 Hillsborough St,27603,35.780739,-78.644823,$$$,19198293663,newamerican
11,J Betski's,j-betskis-raleigh,FALSE,4.5,247,10 W Franklin St,27604,35.78929854,-78.6403729,$$,19198337999,"german,polish"
12,Pho Far East,pho-far-east-raleigh,FALSE,4,296,4011 Capital Blvd,27604,35.8363981,-78.58332532,$$,19198768621,vietnamese
13,Pho 79 & Crawfish,pho-79-and-crawfish-raleigh,FALSE,3.5,42,3310 Capital Blvd,27604,35.82479479,-78.5855562,$$,19198787898,"vietnamese,seafood"
14,ORO Restaurant & Lounge,oro-restaurant-and-lounge-raleigh,FALSE,4,182,18 E Martin St,27601,35.77688183,-78.638474,$$,19192394010,"tapasmallplates,newamerican,lounges"
15,Standard Foods,standard-foods-raleigh,FALSE,4,72,205 E Franklin St,27604,35.7904039,-78.63506099,$$,19193074652,newamerican
16,Royal India Restaurants,royal-india-restaurants-raleigh,FALSE,3.5,86,3901 Capital Blvd,27604,35.8349991,-78.5850983,$$,19199810849,indpak
17,Tasca Brava,tasca-brava-raleigh-2,FALSE,3.5,142,607 Glenwood Ave,27603,35.78779,-78.64757,$$$,19198280840,"spanish,tapas,latin"
18,Kome Asian Cuisine,kome-asian-cuisine-raleigh,FALSE,3.5,25,4551 New Bern Ave,27610,35.799811,-78.558077,$$,19192126666,"chinese,sushi"
19,The Fiction Kitchen,the-fiction-kitchen-raleigh,FALSE,4.5,336,428 S Dawson St,27601,35.7745972,-78.6438293,$$,19198314177,"vegan,vegetarian,gluten_free"
20,Gravy,gravy-raleigh,FALSE,4,302,135 S Wilmington St,27601,35.77854,-78.63798,$$,19198968513,"italian,newamerican"
1,Caribou Coffee,caribou-coffee-raleigh-4,FALSE,4,50,3300 Duraleigh Rd,27612,35.82513797,-78.70847316,$,19197879611,"coffee,bagels,juicebars"
2,Bruegger's Bagels,brueggers-bagels-raleigh-13,FALSE,3.5,19,6274 Glenwood Ave,27612,35.8586006,-78.7035904,$,19198812626,"breakfast_brunch,bagels,sandwiches"
3,Bruegger's Bagel Bakery,brueggers-bagel-bakery-raleigh-4,FALSE,2.5,18,4261 Six Forks Rd,27609,35.8380598,-78.6413049,$,19198818479,bakeries
4,New York Bagel and Deli,new-york-bagel-and-deli-raleigh,FALSE,4,69,7909 Falls Of Neuse Rd,27615,35.8933,-78.62599,$,19198481310,"delis,bagels"
5,Bruegger's Bagels,brueggers-bagels-raleigh-14,FALSE,3,10,Harvest Plaza,27615,35.90232,-78.65729,$,19198460183,"bagels,breakfast_brunch,sandwiches"
6,Panera Bread,panera-bread-raleigh-8,FALSE,2.5,31,6201 Glenwood Ave,27612,35.85591,-78.70387,$,19193342726,"salad,soup,sandwiches"
7,Bruegger's Bagels,brueggers-bagels-morrisville-2,FALSE,3,13,Terminal 2,27560,35.87601332,-78.79526386,$,NA,"breakfast_brunch,bagels,bakeries"
8,Raleigh-Durham International Airport - RDU,raleigh-durham-international-airport-rdu-morrisville-3,FALSE,4,494,2400 John Brantley Blvd,27560,35.87701943,-78.78931046,NA,19198407700,airports
9,Bruegger's Bagels,brueggers-bagels-raleigh-10,FALSE,2.5,29,3510 Wade Ave,27607,35.8013039,-78.6847458,$,19198281301,"bagels,breakfast_brunch,sandwiches"
10,Bruegger's Bagels,brueggers-bagels-raleigh-15,FALSE,2.5,8,Stonehenge,27613,35.8894,-78.67871,$,19198484902,"bagels,breakfast_brunch,sandwiches"
11,Bruegger's Bagels,brueggers-bagels-raleigh-9,FALSE,2.5,17,2231 Avent Ferry Rd,27606,35.77831078,-78.67700557,$,19198281416,"bagels,breakfast_brunch,sandwiches"
12,Brueggers Bagels,brueggers-bagels-morrisville,FALSE,3.5,2,9540 Lumley Rd,27560,35.90057373,-78.76862335,NA,NA,sandwiches
13,JQs Corner Cafe,jqs-corner-cafe-morrisville,FALSE,2.5,6,2400 W Terminal Blvd,27560,35.87880554,-78.79179584,$,NA,hotdogs
14,Bruegger's Bagels,brueggers-bagels-raleigh-8,FALSE,3,16,2302 Hillsborough St,27607,35.78752,-78.66598,$,19198287103,"bagels,breakfast_brunch,sandwiches"
15,Bruegger's Bagels,brueggers-bagels-raleigh-11,FALSE,1,3,110 Park at North Hills Street,27609,35.83752484,-78.64034433,NA,19197815733,"bagels,breakfast_brunch,sandwiches"
16,Bruegger's Bagels,brueggers-bagels-raleigh-3,FALSE,3.5,14,8211-103 Brier Creek Prkwy,27617,35.909736,-78.7843747,$,19174848262,"bagels,breakfast_brunch,sandwiches"
17,Custom Postal,custom-postal-raleigh-2,FALSE,5,3,7550 Creedmoor Rd,27613,35.88955993,-78.67878093,NA,19198478386,shipping_centers
18,Which Wich ?,which-wich-raleigh,FALSE,3.5,55,4025 Lake Boone Trl,27607,35.81545,-78.69647,$,19197811101,sandwiches
1,Burger King Operations/Kin Restaurants,burger-king-operations-kin-restaurants-raleigh,FALSE,1,1,3000 Capital Blvd,27604,35.8202209,-78.5920181,NA,19198722070,burgers
2,Burger King,burger-king-zebulon,FALSE,3.5,3,636 W Gannon Ave,27597,35.82096,-78.32958,$,19192695778,burgers
3,Hardee's,hardees-zebulon,FALSE,4,2,607 W Gannon Ave,27597,35.81998221,-78.32890181,$,19192697810,hotdogs
4,Burger King,burger-king-knightdale,FALSE,2,4,7102 Knightdale Blvd,27545,35.79787,-78.4917,$,19192665966,burgers
5,Five Guys Burgers & Fries,five-guys-burgers-and-fries-knightdale,FALSE,3.5,21,1018 Shoppes At Midway Dr,27545,35.7982124,-78.504902,$,19192666664,burgers
6,Big Al's BBQ Catering,big-als-bbq-catering-raleigh,FALSE,4.5,28,2920 Forestville Rd,27616,35.89418136,-78.50801659,$,19192170653,catering
7,Best-N-Burgers,best-n-burgers-wilson,FALSE,4.5,69,4916 Hayes Pl,27893,35.76229,-78.0072,$,12522372555,burgers
8,Red Robin Gourmet Burgers,red-robin-gourmet-burgers-wake-forest,FALSE,2.5,44,11420 Capital Blvd.,27587,35.95578,-78.54012,$$,19195620276,"burgers,tradamerican"
9,BURGERFI,burgerfi-raleigh-2,FALSE,3.5,193,3004 Wake Forest Rd,27609,35.822594,-78.620584,$$,19199993700,"burgers,hotdog,tradamerican"
10,Bad Daddy's Burger Bar - Seaboard,bad-daddys-burger-bar-seaboard-raleigh-2,FALSE,4.5,370,111 Seaboard Ave,27604,35.78858147,-78.63978479,$$,19197479163,burgers
11,The Cowfish Sushi Burger Bar,the-cowfish-sushi-burger-bar-raleigh,FALSE,4.5,776,4208 Six Forks Rd,27609,35.83725879,-78.64015245,$$,19197840400,"sushi,burgers"
12,Cook Out,cook-out-raleigh-2,FALSE,4,58,6505 Falls Of Neuse Rd,27615,35.87165,-78.62237,$,19198628830,"hotdogs,burgers,hotdog"
13,MoJoe's Burger Joint,mojoes-burger-joint-raleigh,FALSE,4,195,620 Glenwood Ave,27603,35.78848,-78.64692,$,19198326799,burgers
14,Chuck's,chucks-raleigh,FALSE,4,478,237 S Wilmington St,27601,35.77710275,-78.63815388,$$,19193220126,burgers
15,Char-Grill,char-grill-raleigh,FALSE,4,63,618 Hillsborough St,27603,35.7811,-78.64851,$,19198217636,"burgers,hotdogs"
16,Burger King Operations,burger-king-operations-raleigh,FALSE,3,6,6300 Capital Blvd,27616,35.87091592,-78.57967879,$,19197900757,"hotdog,burgers"
17,Buffalo Brothers,buffalo-brothers-wake-forest,FALSE,3,59,11735 Retail Dr,27587,35.96770618,-78.54343915,$$,19195706004,"tradamerican,burgers,chicken_wings"
18,Char-Grill,char-grill-raleigh-2,FALSE,4,30,9601 Strickland Rd,27609,35.90114,-78.65583,$,19198458994,burgers
19,Burger King,burger-king-raleigh-11,FALSE,5,1,3955 New Bern Ave,27610,35.7995911,-78.5696335,NA,19192316415,burgers
20,Backyard Burger,backyard-burger-raleigh,FALSE,3.5,43,9860 Leesville Rd,27613,35.9082108,-78.7282181,$,19198477098,burgers
1,Harris Teeter,harris-teeter-holly-springs-2,FALSE,3.5,13,324 Village Walk Dr,27540,35.63959802,-78.83904934,$$,19195521596,"grocery,flowers"
2,ACME Pizza Co,acme-pizza-co-holly-springs-5,FALSE,4,145,204 Village Walk Dr,27540,35.64106299,-78.84013823,$$,19195528800,"pizza,salad,sandwiches"
3,TCR: Triangle Cellular Repair,tcr-triangle-cellular-repair-raleigh-2,FALSE,5,125,3120 John Humphries Wynd,27612,35.8261494,-78.7070599,$$,19192632699,"electronicsrepair,mobilephonerepair"
4,China Uno,china-uno-holly-springs,FALSE,4,78,308 Village Walk Dr,27540,35.6401642,-78.8381415,$,19195579888,"chinese,beer_and_wine"
5,Tacos Mexico Restaurant,tacos-mexico-restaurant-fuquay-varina-2,FALSE,4,61,1430 N Main St,27526,35.5932788,-78.7708115,$,19195571777,mexican
6,Lee Spa Nails,lee-spa-nails-holly-springs,FALSE,2.5,21,312 Village Walk Dr,27540,35.6407388,-78.8389136,$$,19195579797,othersalons
7,Kobe Hibachi & Sushi,kobe-hibachi-and-sushi-holly-springs,FALSE,3.5,56,515 N Main St,27540,35.6586647,-78.8355789,$$,19195571437,"japanese,sushi"
8,Genki Restaurant & Sushi Bar,genki-restaurant-and-sushi-bar-cary,FALSE,4,76,3420 Ten Ten Rd,27518,35.70178,-78.79264,$$,19193636636,"japanese,sushi"
9,Holly Springs Farmers Market,holly-springs-farmers-market-holly-springs,FALSE,4,12,Downtown Village District,27540,35.6504,-78.83404,$,,farmersmarket
10,Chef's Palette Restaurant & Bar,chefs-palette-restaurant-and-bar-cary,FALSE,4,113,3460 Ten Ten Rd,27518,35.70151646,-78.7931017,$$$,19192676011,"newamerican,bars,steak,tradamerican"
11,DMV License Plate Renewal,dmv-license-plate-renewal-holly-springs-2,FALSE,4.5,6,408 Village Walk Dr,27540,35.639845,-78.8376159,NA,19195525449,registrationservices
12,Pet Mania,pet-mania-holly-springs,FALSE,3.5,3,5289 Sunset Lake Rd,27540,35.6645546,-78.7960052,NA,19193628711,petstore
13,Harris Teeter,harris-teeter-fuquay-varina,FALSE,3.5,6,1422 N Main St,27526,35.5930913,-78.7714719,$$$,19195520103,"grocery,flowers,drugstores"
14,Lowes Foods,lowes-foods-holly-springs-3,FALSE,4,4,112 Bass Lake Rd,27540,35.6544207,-78.8240639,$$,19195776971,"grocery,beer_and_wine,chicken_wings"
15,Hook & Cleaver,hook-and-cleaver-fuquay-varina,FALSE,3.5,10,409 Broad St,27526,35.5939041,-78.795081,$$,19195773900,butcher
16,Harris Teeter,harris-teeter-holly-springs,FALSE,4.5,4,5277 Sunset Lake Rd,27540,35.6665434,-78.7968093,$$,19193633059,"grocery,drugstores"
17,Food Lion,food-lion-holly-springs,FALSE,4,3,517 N Main St,27540,35.6587105,-78.8355942,NA,19195571175,"delis,grocery"
18,Food Lion,food-lion-fuquay-varina-2,FALSE,4.5,2,1508 Broad St,27526,35.6037721,-78.8034944,$$,19195771000,"delis,sandwiches,grocery"
19,Panda Garden,panda-garden-holly-springs,FALSE,2.5,14,5429 Sunset Lake Rd,27540,35.6603381,-78.7923455,$,19193878878,chinese
20,Aviator Smokehouse,aviator-smokehouse-fuquay-varina,FALSE,3.5,224,525 E Broad St,27526,35.593076,-78.793817,$$,19195577675,"tradamerican,bbq,sportsbars"
1,Harris Teeter,harris-teeter-cary,FALSE,4,21,2080 Kildaire Farm Rd,27511,35.7352417,-78.7804748,$$,19192339483,"grocery,drugstores"
2,Whole Foods Market Cary,whole-foods-market-cary-cary,FALSE,4,75,102B New Waverly Pl,27518,35.73745,-78.777314,$$,19198168830,"grocery,healthmarkets,beer_and_wine"
3,Genki Restaurant & Sushi Bar,genki-restaurant-and-sushi-bar-cary,FALSE,4,76,3420 Ten Ten Rd,27518,35.70178,-78.79264,$$,19193636636,"japanese,sushi"
4,Harris Teeter,harris-teeter-cary-3,FALSE,3,21,1151 Tryon Village Dr,27518,35.7466516,-78.7442867,$$,19192333476,"grocery,drugstores"
5,Chef's Palette Restaurant & Bar,chefs-palette-restaurant-and-bar-cary,FALSE,4,113,3460 Ten Ten Rd,27518,35.70151646,-78.7931017,$$$,19192676011,"newamerican,bars,steak,tradamerican"
6,Kroger,kroger-apex,FALSE,3.5,19,940 Us 64 Hwy W,27523,35.745617,-78.822021,$$,19193801422,grocery
7,Trader Joe's,trader-joes-cary,FALSE,4.5,115,1393 Kildaire Farm Rd,27511,35.75883878,-78.78147858,$$,19194655984,"grocery,beer_and_wine"
8,The Butcher's Market,the-butchers-market-cary,FALSE,4.5,115,1225 Kildaire Farm Rd,27511,35.76302529,-78.78291421,$$,19194653082,"butcher,sandwiches,delis"
9,New York Bagel and Deli,new-york-bagel-and-deli-cary,FALSE,4,119,2050 Kildaire Farm Rd,27513,35.7368458,-78.7798678,$,19198519050,"delis,bagels"
10,Baan Thai,baan-thai-apex,FALSE,4,65,758 W Williams St,27502,35.7376862,-78.8640671,$$,19196296399,thai
11,TCR: Triangle Cellular Repair,tcr-triangle-cellular-repair-raleigh-2,FALSE,5,125,3120 John Humphries Wynd,27612,35.8261494,-78.7070599,$$,19192632699,"electronicsrepair,mobilephonerepair"
12,Ginger Asian Cuisine,ginger-asian-cuisine-cary,FALSE,3.5,82,2048 Kildaire Farm  Rd,27518,35.73591459,-78.78167561,$$,19198598998,"chinese,thai"
13,Harris Teeter,harris-teeter-apex-3,FALSE,3,7,750 W Williams St,27502,35.73762464,-78.86285278,$$,19193623782,"drugstores,grocery"
14,Harris Teeter,harris-teeter-holly-springs-2,FALSE,3.5,13,324 Village Walk Dr,27540,35.63959802,-78.83904934,$$,19195521596,"grocery,flowers"
15,Harris Teeter,harris-teeter-fuquay-varina-2,FALSE,4,7,8101 Fayetteville Rd,27526,35.6635494,-78.69933603,$$,19197720241,"grocery,drugstores"
16,Car Wash Lodge,car-wash-lodge-cary-2,FALSE,4,44,100 Crescent Dr,27518,35.7432423,-78.7577461,NA,19199770300,"auto_detailing,carwash"
17,Rudy's Pub & Grill,rudys-pub-and-grill-apex,FALSE,3.5,81,780 W Williams St,27502,35.73838747,-78.86330791,$$,19193035061,"tradamerican,pubs"
18,Grand Asia Market,grand-asia-market-raleigh,FALSE,4,189,1253 Buck Jones Rd,27606,35.76562933,-78.74026765,$,19194682988,grocery
19,ACME Pizza Co,acme-pizza-co-holly-springs-5,FALSE,4,145,204 Village Walk Dr,27540,35.64106299,-78.84013823,$$,19195528800,"pizza,salad,sandwiches"
20,"Ruckus Pizza, Pasta & Spirits",ruckus-pizza-pasta-and-spirits-cary,FALSE,3.5,156,8111 Tryon Woods Dr,27518,35.74706955,-78.74330521,$$,19198513999,"pizza,italian,sportsbars"
1,Armadillo Grill,armadillo-grill-raleigh,FALSE,3.5,102,439 Glenwood Ave,27603,35.78611832,-78.64745452,$,19195460555,"mexican,tex-mex"
2,Gringo A Go-Go,gringo-a-go-go-raleigh,FALSE,3.5,140,100 N Person St,27601,35.781265,-78.634478,$$,19199771438,mexican
3,Tasca Brava,tasca-brava-raleigh-2,FALSE,3.5,142,607 Glenwood Ave,27603,35.78779,-78.64757,$$$,19198280840,"spanish,tapas,latin"
4,Wicked Taco Raleigh,wicked-taco-raleigh-raleigh,FALSE,3,127,3928 Western Blvd,27606,35.7844231,-78.6929553,$,19193220446,mexican
5,Solas,solas-raleigh,FALSE,3.5,123,419 Glenwood Ave,27603,35.78568,-78.64775,$$$,19197550755,"lounges,danceclubs"
6,Caf̩ Helios,caf̩-helios-raleigh-2,FALSE,3.5,173,413 Glenwood Ave,27603,35.7855475,-78.6474144,$,19842008319,"cafes,breakfast_brunch,cocktailbars"
7,Havana Deluxe,havana-deluxe-raleigh,FALSE,4.5,40,437 Glenwood Ave,27603,35.78604,-78.64764,$$,19198310991,lounges
8,Moe's Southwest Grill,moes-southwest-grill-raleigh,FALSE,2.5,19,506 Daniels St,27605,35.7909534,-78.6610451,$,19196646637,"tex-mex,mexican"
9,Noir Bar & Lounge,noir-bar-and-lounge-raleigh,FALSE,3,44,425 Glenwood Ave,27603,35.78582,-78.64775,$$,NA,"danceclubs,bars,musicvenues"
10,Raleigh Typhoon,raleigh-typhoon-raleigh,FALSE,3.5,3,218 S Blount St,27601,35.7774963,-78.6367416,NA,NA,localflavor
11,Lucky B's Around the Corner Bar,lucky-bs-around-the-corner-bar-raleigh,FALSE,3,25,609 Tucker St,27605,35.78605,-78.6479899,$,19198331310,divebars
12,The Pepsi Caniac Coach,the-pepsi-caniac-coach-raleigh,FALSE,3.5,4,Downtown Raleigh,27603,35.712804,-78.658899,NA,19198652413,transport
13,Baja Burrito,baja-burrito-raleigh,FALSE,3.5,73,2109 Avent Ferry Rd,27606,35.77968639,-78.67564883,$,19198343431,mexican
14,La Rancherita,la-rancherita-raleigh,FALSE,4,59,4325 Glenwood Ave,27612,35.83737769,-78.67635115,$$,19197851951,mexican
1,Lowes Foods,lowes-foods-raleigh-5,FALSE,4,7,8440 Louisburg Rd,27616,35.89339128,-78.50965892,$$,19192661031,"grocery,beer_and_wine,chicken_wings"
2,Big Al's BBQ,big-als-bbq-raleigh-3,FALSE,4,131,2920 Forestville Rd,27616,35.89418136,-78.50801659,$$,19192170653,bbq
3,San Juan Mexican Reataurant,san-juan-mexican-reataurant-raleigh,FALSE,4,31,3501 Forestville Rd,27616,35.88231545,-78.5095328,$,19192177918,mexican
4,Big Al's BBQ Catering,big-als-bbq-catering-raleigh,FALSE,4.5,28,2920 Forestville Rd,27616,35.89418136,-78.50801659,$,19192170653,catering
5,Cafe Capistrano,cafe-capistrano-raleigh,FALSE,3.5,66,8741 Garvey Dr,27616,35.8951,-78.56837,$$,19198721127,"mexican,cafes"
6,Wendy's,wendys-raleigh-12,FALSE,2,14,7460 Louisburg Rd,27616,35.8756104,-78.5402756,$,19197130810,"burgers,hotdogs"
7,Catering by Design,catering-by-design-cary,FALSE,4.5,9,132 Kilmayne Dr,27511,35.7695849,-78.7839232,$$$,19194812366,catering
8,Twisted Fork,twisted-fork-raleigh,FALSE,3.5,191,3571 Sumner Blvd,27616,35.86524222,-78.57545708,$$,19197922535,tradamerican
9,Jumbo China,jumbo-china-raleigh-3,FALSE,3,18,3111 Leland Dr,27616,35.89296821,-78.51067069,$,19192663331,chinese
10,Porchetta,porchetta-raleigh,FALSE,4.5,65,,,35.86703733,-78.53108461,$,19197276750,foodtrucks
11,Mizu,mizu-raleigh,FALSE,4,74,10750 Wakefield Commons Dr,27614,35.94197,-78.54124,$$,19194532875,"sushi,japanese"
12,Nantucket Grill - Raleigh,nantucket-grill-raleigh-raleigh,FALSE,3,98,1145 Falls River Ave,27614,35.90788,-78.5876399,$$,19198701955,"tradamerican,bakeries,seafood"
13,Thai Cafe,thai-cafe-wake-forest,FALSE,4,96,3309 Rogers Rd,27587,35.95073,-78.51539,$$,19194531679,"thai,sushi"
14,Fu Kee Express,fu-kee-express-raleigh,FALSE,4.5,117,6320 Capital Blvd,27616,35.87114621,-78.57879169,$,19198722661,chinese
15,Tlaquepaque Mexican Cuisine,tlaquepaque-mexican-cuisine-wake-forest-2,FALSE,4,84,11206 Capital Blvd,27587,35.951672,-78.538906,$$,19195542544,mexican
16,Lowes Foods,lowes-foods-wake-forest-2,FALSE,4.5,8,932 Gateway Commons Cir,27587,35.9680226,-78.4957433,$$,19195540537,"grocery,beer_and_wine,meats"
17,Dantes Italiano,dantes-italiano-raleigh-2,FALSE,4,59,13200 New Falls of Neuse Rd,27614,35.94042436,-78.56046438,$$,19195562146,"italian,pizza"
18,Redbowl Asian Bistro,redbowl-asian-bistro-raleigh,FALSE,3,85,6360 Plantation Center Dr,27616,35.87229694,-78.58125646,$$,19197909222,"asianfusion,sushi"
19,McDonald's,mcdonalds-rolesville,FALSE,3,5,415 S Main St,27571,35.91704,-78.46708,$,19195567686,"hotdogs,burgers"
20,Moe's Southwest Grill,moes-southwest-grill-raleigh-13,FALSE,3,20,10760-101 Wakefield Commons Dr,27614,35.94263022,-78.54111237,$,19195703222,"mexican,tex-mex"
1,Buffalo Wings & Rings,buffalo-wings-and-rings-morrisville,FALSE,3,92,4101 Grace Park Dr,27560,35.82188457,-78.84673119,$$,19194601297,"chicken_wings,newamerican,sandwiches"
2,Buffalo Wild Wings,buffalo-wild-wings-morrisville,FALSE,2,94,1300 Village Market Pl,27560,35.80747145,-78.81490738,$$,19194697872,"chicken_wings,tradamerican,sportsbars"
3,Ledo Pizza,ledo-pizza-cary,FALSE,4,35,982 High House Rd,27513,35.78918097,-78.82727478,$$,19196941116,"pizza,salad,chicken_wings"
4,Hooters,hooters-morrisville,FALSE,3,51,1001 Claren Circle,27560,35.8564,-78.82298,$$,19194692900,"tradamerican,sportsbars,chicken_wings"
5,Hickory Tavern,hickory-tavern-cary,FALSE,3.5,37,1156 Parkside Main Street,27519,35.8477858,-78.8894332,$$,19194667802,"tradamerican,salad,sportsbars"
6,Upper Deck Sports Pub,upper-deck-sports-pub-cary,FALSE,3.5,17,329 N Harrison Ave,27513,35.7899399,-78.7837372,$$,19194601786,sportsbars
7,Woodys Sports Tavern & Grill,woodys-sports-tavern-and-grill-cary,FALSE,3.5,79,8322 Chapel Hill Rd,27513,35.79224,-78.7761699,$$,19193807737,"sportsbars,sandwiches"
8,West Park Tavern,west-park-tavern-cary,FALSE,3.5,106,2734 Nc 55 Hwy,27519,35.7854222,-78.8709665,$$,19193039300,"tradamerican,sportsbars"
9,Hurricane Grill & Wings,hurricane-grill-and-wings-cary,FALSE,3.5,105,1389 Kildaire Farm Rd,27511,35.75908,-78.78276,$$,19194810903,"chicken_wings,tradamerican,burgers"
10,RallyPoint Sport Grill,rallypoint-sport-grill-cary-2,FALSE,3.5,91,1837 N Harrison Ave,27513,35.831279,-78.770174,$$,19196781088,"sportsbars,tradamerican,bbq"
11,Train Station Sports Bar & Grill,train-station-sports-bar-and-grill-cary,FALSE,3.5,29,301-C N Harrison Ave,27513,35.78879015,-78.78376566,$$,19194812442,"sportsbars,tradamerican"
12,Domino's Pizza,dominos-pizza-morrisville-2,FALSE,2,5,9825E Chapel Hill Rd,27560,35.81054,-78.81706,$$,19193197000,"pizza,chicken_wings,sandwiches"
13,Domino's Pizza,dominos-pizza-cary-2,FALSE,4,6,1187 W Chatham St,27513,35.7710473,-78.8069005,$,19194674222,"pizza,chicken_wings,sandwiches"
14,Zaxby's Chicken Fingers & Buffalo Wings,zaxbys-chicken-fingers-and-buffalo-wings-cary,FALSE,3,15,1021 N Harrison Ave,27513,35.8040314,-78.7835464,$,19194812070,"hotdogs,chicken_wings,salad"
15,Rookie's Sports Bar,rookies-sports-bar-durham-3,FALSE,3.5,65,4911 Central Park Dr,27703,35.88654687,-78.84667585,$$,19194748833,"sportsbars,tradamerican"
16,Mac's Tavern,macs-tavern-cary,FALSE,4,50,1014 Ryan Rd,27511,35.7761945,-78.7685678,$,19194674114,"sportsbars,tradamerican"
17,Tribeca Tavern,tribeca-tavern-cary-2,FALSE,3.5,286,500 Ledgestone Way,27519,35.79207927,-78.84771824,$$,19194653055,"tradamerican,burgers,gastropubs"
18,Trali Irish Pub,trali-irish-pub-morrisville-2,FALSE,4,96,3107 Grace Park Dr,27560,35.82112674,-78.84681909,$$,19196519083,"irish,pubs"
19,Doherty's Irish Pub & Restaurant,dohertys-irish-pub-and-restaurant-cary,FALSE,4,214,1979 High House Rd,27519,35.7885668,-78.8480648,$$,19193889930,"irish,pubs,burgers"
20,JD's Tavern,jds-tavern-apex,FALSE,4,87,800 W Williams St,27502,35.73923216,-78.86425951,$$,19196297285,"tradamerican,sportsbars"
1,The Melting Pot,the-melting-pot-raleigh,FALSE,3.5,91,3100 Wake Forest Rd,27609,35.82403,-78.6217999,$$$,19198780477,fondue
2,Piola,piola-raleigh,FALSE,3.5,111,141 Park at North Hills St,27609,35.83686348,-78.63782465,$$,19197588059,"pizza,italian"
3,Domino's Pizza,dominos-pizza-raleigh-4,FALSE,4,8,4237 Louisburg Rd,27604,35.8417015,-78.5780334,$$,19198727222,"pizza,chicken_wings,sandwiches"
4,Hungry Howie's Pizza,hungry-howies-pizza-raleigh,FALSE,4.5,21,1814 Oberlin Rd,27608,35.80859,-78.65503,$,19197890001,pizza
5,Domino's Pizza,dominos-pizza-raleigh-8,FALSE,3,3,4412 Falls Of Neuse Rd,27609,35.84107161,-78.61367169,NA,19198724000,"pizza,chicken_wings,sandwiches"
6,Papa John's Pizza,papa-johns-pizza-raleigh-4,FALSE,2.5,11,5260 Capital Blvd,27616,35.8577499,-78.5810776,$$,19198727575,pizza
7,Capital Creations Gourmet Pizza,capital-creations-gourmet-pizza-raleigh-2,FALSE,4,31,1842 Wake Forest Rd,27608,35.804014,-78.625345,$$,19198368000,"pizza,salad,newamerican"
8,Lilly's Pizza,lillys-pizza-raleigh,FALSE,4,500,1813 Glenwood Ave,27608,35.80513326,-78.64666355,$$,19198330226,pizza
9,Buffalo Brothers Pizza & Wing,buffalo-brothers-pizza-and-wing-raleigh,FALSE,3.5,61,3111 Capital Blvd,27604,35.822315,-78.589749,$$,19198784800,"tradamerican,pizza,chicken_wings"
10,Domino's Pizza,dominos-pizza-raleigh-18,FALSE,3.5,8,3677 New Bern Ave,27610,35.7974815,-78.5781631,$$,19192316007,"chicken_wings,pizza,sandwiches"
11,Mami Nora's,mami-noras-raleigh-6,FALSE,4.5,383,2401 Wake Forest Rd,27608,35.81373,-78.62714,$,19198348572,peruvian
12,Domino's Pizza,dominos-pizza-raleigh-9,FALSE,3.5,7,7315 Six Forks Rd,27615,35.8800011,-78.6459961,$,19198478855,pizza
13,Madigan Realty - Keller Williams Raleigh Downtown,madigan-realty-keller-williams-raleigh-downtown-raleigh-2,FALSE,5,1,510 Glenwood Ave,27603,35.7870804,-78.6469934,NA,18284003267,realestateagents
14,Gino's Pizza,ginos-pizza-raleigh,FALSE,4.5,127,6260 Glenwood Ave,27612,35.8568611,-78.7031326,$,19197837555,pizza
15,Donatos Seaboard,donatos-seaboard-raleigh,FALSE,4,52,111 Seaboard Ave,27604,35.788608,-78.640168,$$,19198285111,"pizza,salad,sandwiches"
16,Domino's Pizza,dominos-pizza-raleigh,FALSE,2,1,2603 Glenwood Ave,27608,35.8155,-78.66059,$$,19197838803,"pizza,chicken_wings,sandwiches"
