,name,id,is_closed,rating,review_count,location.address1,location.zip_code,coordinates.latitude,coordinates.longitude,price,phone,categories
14,Raleigh-Durham International Airport - RDU,raleigh-durham-international-airport-rdu-morrisville-3,FALSE,4,494,2400 John Brantley Blvd,27560,35.87701943,-78.78931046,NA,19198407700,airports
15,Carpe Diem Cleaning,carpe-diem-cleaning-durham,FALSE,4.5,16,902 Pearl St,27701,35.99621951,-78.89042224,NA,19196825326,homecleaning
16,Leesville Tap Room,leesville-tap-room-raleigh,FALSE,3,65,13200 Strickland Rd,27613,35.90804011,-78.72536183,$$,19198701515,"bars,tradamerican"
17,Seasons,seasons-durham,FALSE,3.5,12,Sheraton Imperial Hotel & Convention Center,27703,35.877988,-78.838384,$$,19199415050,tradamerican
18,Wendy's,wendys-durham-3,FALSE,2,4,5402 S Miami Blvd,27703,35.8807297,-78.8508835,NA,19194740017,"burgers,hotdogs"
19,Burger King,burger-king-durham-11,FALSE,2.5,8,5630 S Miami Blvd,27703,35.8772163,-78.8511353,$,19199419197,"burgers,hotdogs"
20,La Quinta Inn & Suites Raleigh Durham Intl AP,la-quinta-inn-and-suites-raleigh-durham-intl-ap-morrisville,FALSE,3.5,21,1001 Hospitality Ct,27560,35.85937864,-78.81585278,$$,19194611771,hotels
1,Publix,publix-wake-forest-2,FALSE,4,10,1030 Forestville Rd,27587,35.94452132,-78.50636361,$$,19195566671,shoppingcenters
2,Charlie's Kabob Grill,charlies-kabob-grill-wake-forest-2,FALSE,4.5,52,929 Heritage Lake Rd,27587,35.9468803,-78.5037918,$,19194536284,mediterranean
3,Harris Teeter,harris-teeter-wake-forest,FALSE,3.5,9,3638 Rogers Rd,27587,35.9446354,-78.5048232,$$,19195629521,"grocery,drugstores"
4,Lowes Foods,lowes-foods-raleigh-5,FALSE,4,7,8440 Louisburg Rd,27616,35.89339128,-78.50965892,$$,19192661031,"grocery,beer_and_wine,chicken_wings"
5,Food Lion,food-lion-rolesville,FALSE,3,4,405 S Main St,27571,35.91731,-78.46505,NA,19195544018,grocery
6,Harris Teeter,harris-teeter-wake-forest-3,FALSE,3,10,13686 Capital Blvd,27587,36.0069624,-78.5204677,$$$,19195543608,"grocery,drugstores"
1,Hyatt House Raleigh North Hills,hyatt-house-raleigh-north-hills-raleigh,FALSE,4.5,28,160 Park at North Hills St,27609,35.836828,-78.6387031,$$,19193630771,"hotels,venues"
2,Harris Teeter,harris-teeter-raleigh-7,FALSE,4,19,120-100 St Alban's Rd,27609,35.8383139,-78.639811,$$,19197814165,"grocery,drugstores"
3,North Hills,north-hills-raleigh,FALSE,4,46,4350 Lassiter At N Hills Ave,27609,35.8389523,-78.6435774,$$$,19198811146,shoppingcenters
4,Harris Teeter,harris-teeter-raleigh-8,FALSE,4,6,2603 Glenwood Ave,27608,35.8154984,-78.6605911,$$,19197875526,"grocery,drugstores"
5,Harris Teeter,harris-teeter-raleigh-4,FALSE,3.5,14,North Ridge Shopping Center,27609,35.864892,-78.620248,$$,19198725786,"grocery,drugstores"
6,Saint Jacques,saint-jacques-raleigh,FALSE,4.5,154,6112 Falls Of Neuse Rd,27609,35.866096,-78.618364,$$$,19198622770,"french,wine_bars"
7,b.good,b-good-raleigh,FALSE,3.5,103,201 Park At N Hills St,27609,35.83685315,-78.63733205,$$,19199165410,hotdogs
8,Park Market North Hills Apartments,park-market-north-hills-apartments-raleigh,FALSE,3,16,141 Park At North Hills St,27609,35.8373909,-78.6388397,NA,19194200565,apartments
9,Glenwood Grill,glenwood-grill-raleigh,FALSE,4.5,193,2603-151 Glenwood Ave,27608,35.81504657,-78.66109014,$$,19197823102,tradamerican
10,Harris Teeter,harris-teeter-raleigh,FALSE,3.5,31,500 Oberlin Rd,27605,35.79141352,-78.66214592,$$,19198289216,grocery
11,Zo��s Kitchen,zo��s-kitchen-raleigh-11,FALSE,3.5,51,141 - 112 Park At N Hills St,27609,35.837561,-78.640215,$,19197872820,"mediterranean,greek"
12,Harris Teeter,harris-teeter-raleigh-12,FALSE,4,14,Stonehenge Market,27612,35.88798,-78.67836,$$,19198481464,"grocery,drugstores"
13,TCR: Triangle Cellular Repair,tcr-triangle-cellular-repair-raleigh-2,FALSE,5,125,3120 John Humphries Wynd,27612,35.8261494,-78.7070599,$$,19192632699,"electronicsrepair,mobilephonerepair"
14,Harris Teeter,harris-teeter-raleigh-19,FALSE,4,10,2051 W Millbrook Rd,27612,35.85726037,-78.67973006,$$,19197871364,"drugstores,grocery,butcher"
15,Salt & Lime Cabo Grill,salt-and-lime-cabo-grill-raleigh,FALSE,4.5,371,6006 Falls Of Neuse Rd,27609,35.86509542,-78.61914034,$$,19198722230,"seafood,tex-mex,mexican"
16,Yard House,yard-house-raleigh,FALSE,4,332,4208 Six Forks Rd,27609,35.83705954,-78.63963886,$$,19198812590,"bars,newamerican,vegetarian"
17,Harris Teeter,harris-teeter-raleigh-10,FALSE,3.5,12,3201-123 Edwards Mill Rd,27612,35.8252604,-78.70694619,$$,19197818776,"grocery,flowers"
18,The Fresh Market,the-fresh-market-raleigh-3,FALSE,4,19,6325 Falls of Neuse Rd,27615,35.86882926,-78.62241175,$$$,19198728501,"grocery,gourmet"
19,MOD Pizza,mod-pizza-raleigh,FALSE,4,87,2071 West Millbrook Rd,27612,35.8572888,-78.678482,$,19199873668,"pizza,hotdogs"
20,Harris Teeter,harris-teeter-raleigh-6,FALSE,4,20,9600 Falls of Neuse Rd,27615,35.90486927,-78.60105358,$$,19196766614,"grocery,drugstores,flowers"
1,Second Empire Restaurant And Tavern,second-empire-restaurant-and-tavern-raleigh,FALSE,4.5,299,330 Hillsborough St,27603,35.780739,-78.644823,$$$,19198293663,newamerican
2,Neomonde Bakery & Deli,neomonde-bakery-and-deli-raleigh,FALSE,4.5,334,3817 Beryl Rd,27607,35.793248,-78.690182,$,19198281628,"bakeries,delis,mediterranean"
3,Sitti,sitti-raleigh,FALSE,4,553,137 S Wilmington St,27601,35.77840543,-78.63813523,$$,19192394070,mideastern
4,Taverna Agora,taverna-agora-raleigh-2,FALSE,4,173,326 Hillsborough St,27603,35.78101,-78.64442,$$,19198818333,"greek,bars"
5,Kimbap,kimbap-raleigh,FALSE,4,202,111 Seaboard Ave,27604,35.788608,-78.640168,$$,19199008053,"korean,gluten_free,salad"
6,The Pit,the-pit-raleigh,FALSE,4,1799,328 W Davie St,27601,35.77605,-78.64472,$$,19198904500,"bbq,tradamerican,soulfood"
7,18 Seaboard,18-seaboard-raleigh,FALSE,4,339,18 Seaboard Ave,27604,35.78932762,-78.63968701,$$,19198614318,"southern,newamerican"
8,Death & Taxes,death-and-taxes-raleigh,FALSE,3.5,115,105 W Hargett St,27601,35.7781792,-78.6405334,$$$$,19842420218,"newamerican,soulfood"
9,Bloomsbury Bistro,bloomsbury-bistro-raleigh,FALSE,4,50,509 W Whitaker Mill Rd,27608,35.8039894,-78.6447372,$$$,19198349011,newamerican
10,Poole's,pooles-raleigh,FALSE,4,508,426 S McDowell St,27601,35.77471,-78.6423,$$,19198324477,newamerican
11,Garland,garland-raleigh-2,FALSE,4.5,149,14 W Martin St,27601,35.777135,-78.639802,$$,19198336886,"asianfusion,cocktailbars,panasian"
12,Buku,buku-raleigh-4,FALSE,4,621,110 E Davie St,27601,35.775418,-78.638039,$$,19198346963,"asianfusion,tapasmallplates,thai"
13,Beasley's Chicken & Honey,beasleys-chicken-and-honey-raleigh,FALSE,4,938,237 S Wilmington St,27601,35.77701593,-78.63815873,$$,19193220127,"southern,newamerican"
14,Fleming's Prime Steakhouse & Wine Bar,flemings-prime-steakhouse-and-wine-bar-raleigh-2,FALSE,4,126,4325 Glenwood Ave,27612,35.83887165,-78.67733148,$$$$,19195716200,"steak,wine_bars"
15,Raleigh Times Bar,raleigh-times-bar-raleigh,FALSE,4,481,14 E Hargett St,27601,35.77813888,-78.63862992,$$,19198330999,"bars,tradamerican"
16,Herons,herons-cary-2,FALSE,4,117,The Umstead Hotel And Spa,27513,35.8298528,-78.76443028,$$$$,19194474200,"newamerican,breakfast_brunch"
17,Virgil's Original Taqueria,virgils-original-taqueria-raleigh,FALSE,4,46,126 S Salisbury St,27601,35.7786199,-78.64041,$$,19198333866,"mexican,bars"
18,Ruth's Chris Steak House,ruths-chris-steak-house-raleigh-2,FALSE,3.5,81,4381 Lassiter at North Hills Ave,27609,35.83798221,-78.64419703,$$$$,19197911103,steak
19,Caf̩ Helios,caf̩-helios-raleigh-2,FALSE,3.5,173,413 Glenwood Ave,27603,35.7855475,-78.6474144,$,19842008319,"cafes,breakfast_brunch,cocktailbars"
20,Spirits Pub & Grub,spirits-pub-and-grub-cary,FALSE,3.5,104,701 E Chatham St,27511,35.792008,-78.7656188,$$,19194627001,"pubs,burgers"
1,Rudino's Pizza & Grinders,rudinos-pizza-and-grinders-knightdale,FALSE,3,25,4022 Village Park Dr,27545,35.79809,-78.49683,$$,19192959352,pizza
2,Buffalo Wild Wings,buffalo-wild-wings-knightdale,FALSE,2.5,60,6700 Knightdale Blvd,27545,35.7964399,-78.50464,$$,19192172559,"chicken_wings,tradamerican,sportsbars"
3,Rockin' Comet Diner,rockin-comet-diner-clayton-2,FALSE,3.5,43,11637 US Hwy 70 W,27520,35.6548843,-78.4752731,$,19195506060,diners
4,Sawasdee Thai Restaurant,sawasdee-thai-restaurant-raleigh,FALSE,4,141,3601 Capital Blvd,27604,35.82958,-78.58592,$$,19198780049,thai
5,Bida Manda,bida-manda-raleigh,FALSE,4.5,788,222 S Blount St,27601,35.77724927,-78.63670192,$$,19198299999,"laotian,asianfusion,thai"
6,Second Empire Restaurant And Tavern,second-empire-restaurant-and-tavern-raleigh,FALSE,4.5,299,330 Hillsborough St,27603,35.780739,-78.644823,$$$,19198293663,newamerican
7,Hibachi Grill and Supreme Buffet,hibachi-grill-and-supreme-buffet-raleigh-2,FALSE,3,51,3131 Capital Blvd,27604,35.82348841,-78.59111428,$,19198785888,"buffets,chinese,sushi"
8,Sitti,sitti-raleigh,FALSE,4,553,137 S Wilmington St,27601,35.77840543,-78.63813523,$$,19192394070,mideastern
9,18 Seaboard,18-seaboard-raleigh,FALSE,4,339,18 Seaboard Ave,27604,35.78932762,-78.63968701,$$,19198614318,"southern,newamerican"
10,Bad Daddy's Burger Bar - Seaboard,bad-daddys-burger-bar-seaboard-raleigh-2,FALSE,4.5,370,111 Seaboard Ave,27604,35.78858147,-78.63978479,$$,19197479163,burgers
11,Mami Nora's,mami-noras-raleigh-6,FALSE,4.5,383,2401 Wake Forest Rd,27608,35.81373,-78.62714,$,19198348572,peruvian
12,The Roast Grill,the-roast-grill-raleigh,FALSE,4,119,7 S West St,27603,35.78023,-78.64564,$,19198328292,hotdog
13,Buku,buku-raleigh-4,FALSE,4,621,110 E Davie St,27601,35.775418,-78.638039,$$,19198346963,"asianfusion,tapasmallplates,thai"
14,Jose and Sons,jose-and-sons-raleigh,FALSE,4,313,327 W Davie St,27601,35.77516874,-78.64474231,$$,19197550556,"newamerican,mexican"
15,Sono Sushi Restaurant Bar,sono-sushi-restaurant-bar-raleigh,FALSE,4,299,319 Fayetteville St,27601,35.77591106,-78.63918941,$$,19195215328,"japanese,sushi"
16,ORO Restaurant & Lounge,oro-restaurant-and-lounge-raleigh,FALSE,4,182,18 E Martin St,27601,35.77688183,-78.638474,$$,19192394010,"tapasmallplates,newamerican,lounges"
17,Chuck's,chucks-raleigh,FALSE,4,478,237 S Wilmington St,27601,35.77710275,-78.63815388,$$,19193220126,burgers
18,Salt & Lime Cabo Grill,salt-and-lime-cabo-grill-raleigh,FALSE,4.5,371,6006 Falls Of Neuse Rd,27609,35.86509542,-78.61914034,$$,19198722230,"seafood,tex-mex,mexican"
19,Kamado Grille,kamado-grille-raleigh,FALSE,4,181,832 Spring Forest Dr,27609,35.86625219,-78.62256459,$$,19198033662,"newamerican,seafood,bbq"
20,The Remedy Diner,the-remedy-diner-raleigh,FALSE,4,347,137 E Hargett St,27601,35.7783224,-78.6370674,$$,19198353553,"vegetarian,sandwiches"
1,China Won,china-won-raleigh,FALSE,4.5,29,8109 Fayetteville Rd,27603,35.664,-78.70065,$,19196629799,chinese
2,China Moon,china-moon-raleigh,FALSE,3.5,5,7949 Fayetteville Rd,27603,35.6652,-78.69734,$,19196617778,chinese
3,Taste Of China,taste-of-china-apex,FALSE,3,13,8753 Holly Springs Rd,27539,35.6932356,-78.7743719,$,19193878181,chinese
4,Jumbo China Buffet,jumbo-china-buffet-raleigh-4,FALSE,2,13,4424 Fayetteville Rd,27603,35.7196808,-78.6570129,$,19197798858,chinese
5,A & C Supermarket,a-and-c-supermarket-raleigh,FALSE,3.5,26,3210 S Wilmington St,27603,35.73682,-78.65149,$,19192322288,"grocery,chinese"
6,YoHo Asian Bistro,yoho-asian-bistro-cary,FALSE,3,111,8204 Tryon Woods Dr,27518,35.74669198,-78.74132347,$$,19198598081,"chinese,asianfusion,sushi"
7,Panda Garden,panda-garden-holly-springs,FALSE,2.5,14,5429 Sunset Lake Rd,27540,35.6603381,-78.7923455,$,19193878878,chinese
8,First China Restaurant,first-china-restaurant-cary,FALSE,3.5,12,6452 Tryon Rd,27511,35.7441177,-78.7611657,$,19198525857,chinese
9,China Cary,china-cary-cary,FALSE,3,9,2972 Kildaire Farm Rd,27511,35.7174885,-78.7878542,$$$,19193635688,chinese
10,Cilantro Indian Cafe,cilantro-indian-cafe-cary-2,FALSE,4.5,190,107 Edinburgh S Dr,27511,35.736763,-78.797925,$$,19192341264,"indpak,gluten_free"
11,A Few Good Men Moving & Storage,a-few-good-men-moving-and-storage-youngsville,FALSE,4.5,14,,27587,36.01542696,-78.47470388,NA,19197614194,movers
12,Keus Enterprises & Family,keus-enterprises-and-family-raleigh-5,FALSE,5,1,1408 Hunting Ridge Rd,27615,35.881101,-78.61733,NA,19194491811,"shutters,blinds"
13,Two Men and a Truck,two-men-and-a-truck-raleigh,FALSE,2,16,1001 Corporation Pkwy,27610,35.7905299,-78.57102,NA,19198788833,movers
14,"Raleigh Heating & Air, Inc",raleigh-heating-and-air-inc-raleigh-4,FALSE,4.5,73,2730 Rowland Rd,27615,35.8785502,-78.59145,NA,19198780008,hvac
15,Southern Charm Boutique,southern-charm-boutique-holly-springs,FALSE,3.5,5,5261 Sunset Lake Rd,27540,35.6650505,-78.7964325,$$,19193032528,"accessories,womenscloth,giftshops"
16,Unleashed,unleashed-cary,FALSE,4.5,11,2066 Kildaire Farm Rd,27518,35.7382993,-78.7802171,NA,19199771329,petstore
1,Cappolla's Pizza & Grill,cappollas-pizza-and-grill-knightdale,FALSE,2.5,11,7039 Knightdale Blvd,27545,35.7985485,-78.4920237,$,19192171110,"italian,pizza"
2,Cappolla's Pizzeria And Grill,cappollas-pizzeria-and-grill-garner-2,FALSE,3.5,25,1857 Aversboro Rd,27529,35.6847822,-78.6181085,$,19196614774,pizza
3,Roma Pizza Shop,roma-pizza-shop-clayton,FALSE,3.5,18,50 Neuse River Pkwy,27527,35.64904959,-78.39461512,$,19195507070,pizza
4,Cappolla's Pizza and Grill of Cary,cappollas-pizza-and-grill-of-cary-cary,FALSE,3.5,54,2462 Walnut St,27518,35.7528152,-78.7415016,$,19198547777,"pizza,sandwiches"
1,Sugarland,sugarland-raleigh,FALSE,3,124,2031 Cameron St,27605,35.79070432,-78.66036179,$$,19198352100,"bakeries,gelato,catering"
2,The Cupcake Shoppe,the-cupcake-shoppe-raleigh,FALSE,3.5,155,104 Glenwood Ave,27603,35.78199352,-78.64738645,$,19198214223,"bakeries,gluten_free,cupcakes"
3,Irregardless Cafe & Catering,irregardless-cafe-and-catering-raleigh-3,FALSE,4,298,901 W Morgan St,27603,35.78118,-78.65603,$$,19198338898,"newamerican,breakfast_brunch,vegetarian"
4,Gigi's Cupcakes of Raleigh,gigis-cupcakes-of-raleigh-raleigh,FALSE,3.5,84,1028 Oberlin Rd,27605,35.7980614,-78.6595001,$$,19198968636,"desserts,bakeries,cupcakes"
5,Cameron Village,cameron-village-raleigh-3,FALSE,4.5,7,2108 Clark Ave,27605,35.7890854,-78.6616364,$$,19198211350,shoppingcenters
6,Edible Art,edible-art-raleigh,FALSE,3.5,53,4351-115 The Circle at N Hills,27609,35.8587599,-78.65562,$$$,19198560604,"bakeries,coffee"
1,Waffle House,waffle-house-zebulon-2,FALSE,3.5,5,102 Pearces Rd,27597,35.83922,-78.32386,$,19194044600,"breakfast_brunch,newamerican,waffles"
2,Waffle House,waffle-house-knightdale,FALSE,2.5,4,7605 Knightdale Blvd,27545,35.799881,-78.473499,$,19192174112,"breakfast_brunch,diners,tradamerican"
3,New York Diner,new-york-diner-knightdale,FALSE,3.5,34,909 McKnight Dr,27545,35.79657,-78.4926,$,19192170838,diners
4,Stewart's Bistro,stewarts-bistro-wake-forest,FALSE,4.5,57,3652 Rogers Rd,27587,35.94464,-78.50483,$,19195622233,"coffee,breakfast_brunch,sandwiches"
5,Brigs of Wake Forest,brigs-of-wake-forest-wake-forest-4,FALSE,3.5,65,12338 Wake Union Church Rd,27587,35.9816,-78.54195,$,19195568422,"breakfast_brunch,sandwiches"
6,First Watch,first-watch-raleigh-2,FALSE,4,99,6320 Capital Blvd,27616,35.87119148,-78.57890706,$$,19199008355,"breakfast_brunch,cafes,tradamerican"
7,Spring Cafe,spring-cafe-raleigh,FALSE,3.5,35,2900 Spring Forest Rd,27616,35.85495,-78.59114,$,19199773679,"breakfast_brunch,sandwiches,tradamerican"
8,Jubala Village Coffee,jubala-village-coffee-raleigh,FALSE,4.5,311,8450 Honeycutt Rd,27615,35.89509015,-78.62232462,$,19197588330,"coffee,breakfast_brunch"
9,Waffle House,waffle-house-raleigh-5,FALSE,3,20,2320 Dixie Forest Rd,27615,35.86287,-78.60009,$,19198621905,"breakfast_brunch,waffles,tradamerican"
10,Big Al's BBQ,big-als-bbq-raleigh-3,FALSE,4,131,2920 Forestville Rd,27616,35.89418136,-78.50801659,$$,19192170653,bbq
11,Waffle House,waffle-house-raleigh,FALSE,3,15,2624 Westinghouse Blvd,27604,35.8166,-78.59826,$,19198335954,"breakfast_brunch,diners,tradamerican"
12,Waffle House,waffle-house-youngsville,FALSE,3.5,8,1165 US 1 Hwy,27596,36.04123,-78.49842,$,19195540693,"breakfast_brunch,diners,tradamerican"
13,Waffle House,waffle-house-raleigh-3,FALSE,3.5,26,3909 Hillsborough St,27607,35.79444,-78.69054,$,19198331247,"breakfast_brunch,diners,tradamerican"
14,Rolesville Diner,rolesville-diner-rolesville,FALSE,4.5,16,411 S Main St,27571,35.9168091,-78.4655228,$,19195549331,diners
15,Flights Restaurant & Lounge,flights-restaurant-and-lounge-raleigh,FALSE,3.5,66,4100 Main At North Hills St,27609,35.83612048,-78.64372165,$$$,19192781478,"newamerican,breakfast_brunch,lounges"
16,Joule Coffee & Table,joule-coffee-and-table-raleigh,FALSE,4,285,223 S Wilmington St,27601,35.77751,-78.63794,$$,19194247422,"coffee,breakfast_brunch,tradamerican"
17,Chick-fil-A,chick-fil-a-knightdale,FALSE,4,20,6711 Knightdale Blvd,27545,35.797672,-78.504519,$,19192176981,hotdogs
18,Big Ed's City Market Restaurant,big-eds-city-market-restaurant-raleigh,FALSE,4,292,220 Wolfe St,27601,35.77604,-78.63598,$,19198369909,"breakfast_brunch,comfortfood,soulfood"
19,Another Broken Egg Cafe,another-broken-egg-cafe-raleigh,FALSE,3.5,135,160 Park at N Hills,27609,35.83661821,-78.63833219,$$,19193078195,"tradamerican,breakfast_brunch,cafes"
20,Finchs Restaurant,finchs-restaurant-raleigh,FALSE,3.5,76,401 W Peace St,27603,35.7881,-78.64339,$,19198347396,"diners,breakfast_brunch"
1,Over the Falls,over-the-falls-wake-forest,FALSE,4,157,419 S Brooks St,27587,35.9750729,-78.5095004,$$,19195708588,"pubs,burgers,sandwiches"
2,The Lemon Tree,the-lemon-tree-wake-forest,FALSE,4.5,20,113 S White St,27587,35.9789402,-78.5092694,$$,19199462302,cafes
3,The Burger Shop,the-burger-shop-wake-forest,FALSE,4.5,55,203 Wait Ave,27587,35.9788742,-78.5092773,$,19195622333,burgers
4,Farm Table,farm-table-wake-forest,FALSE,3.5,66,960 Gateway Commons Cir,27587,35.96711791,-78.49303767,$$,19195696714,newamerican
5,Main Street Grille - Cafe & Bakery,main-street-grille-cafe-and-bakery-wake-forest,FALSE,4,109,1318 S Main St,27587,35.9609,-78.51925,$,19195541564,"tradamerican,coffee,bakeries"
6,Gooey's American Grille,gooeys-american-grille-wake-forest,FALSE,4,46,950 Gateway Commons Cir,27587,35.968488,-78.4943886,$,19197615191,"tradamerican,cheese"
7,Backfins Crab House,backfins-crab-house-wake-forest,FALSE,4,81,110 S White St,27587,35.97898,-78.50963,$$,19195628500,seafood
8,Leli's Diner,lelis-diner-wake-forest-5,FALSE,4,83,3325 Rogers Rd,27587,35.95053078,-78.51397099,$$,19192631377,"diners,breakfast_brunch"
9,Shuckers Oyster Bar & Grill,shuckers-oyster-bar-and-grill-wake-forest,FALSE,4,161,3309 Rogers Rd,27587,35.95073,-78.51539,$$,19194531593,"seafood,steak"
10,Pizza Amore,pizza-amore-wake-forest,FALSE,4.5,28,238 S White St,27587,35.9769897,-78.5103836,$,19194356067,"pizza,italian"
11,Arepa Culture NC,arepa-culture-nc-raleigh,FALSE,4,18,,27612,35.85769,-78.71514,$,19199868487,"venezuelan,foodtrucks,gluten_free"
12,Gatehouse Tavern,gatehouse-tavern-wake-forest,FALSE,3,70,960 Gateway Commons Cir,27587,35.9686356,-78.4934311,$$,19195696745,"tradamerican,steak,bars"
13,Schiano's,schianos-wake-forest,FALSE,3.5,24,948 Gateway Commons Cir,27587,35.9684041,-78.4945867,$,19192639177,"italian,chicken_wings,pizza"
14,Ollies,ollies-wake-forest,FALSE,4.5,9,213 S White St,27587,35.9776,-78.5096499,$,19847899461,"cafes,coffee,giftshops"
15,Gonza Tacos Y Tequila,gonza-tacos-y-tequila-wake-forest,FALSE,4,98,1851-1889 S Main St,27587,35.9525325,-78.5275968,$$,19192052500,"mexican,bars,latin"
16,Sushi Siam,sushi-siam-wake-forest,FALSE,3.5,16,928 Gateway Commons Circle,27587,35.96677301,-78.49562571,$$,19192638241,sushi
17,Tropical Picken Chicken,tropical-picken-chicken-wake-forest-2,FALSE,4,174,2010 S Main St,27587,35.94976,-78.53137,$,19194356812,"cuban,puertorican,dominican"
18,Asian Bistro,asian-bistro-wake-forest,FALSE,4,78,1318 S Main St,27587,35.9608994,-78.519249,$$,19194358880,"sushi,vietnamese,thai"
19,Real McCoy's,real-mccoys-wake-forest,FALSE,3.5,47,3325 Rogers Rd,27587,35.9502182,-78.5154877,$$,19195628368,"newamerican,sportsbars"
20,Stewart's Bistro,stewarts-bistro-wake-forest,FALSE,4.5,57,3652 Rogers Rd,27587,35.94464,-78.50483,$,19195622233,"coffee,breakfast_brunch,sandwiches"
1,Captain D's Restaurants,captain-ds-restaurants-jacksonville,TRUE,2,4,1417 N Marine Blvd,28540,34.76688,-77.40785,$,19103461100,seafood
2,D & S Cafeteria,d-and-s-cafeteria-raleigh,FALSE,3.5,40,1177 Buck Jones Rd,27606,35.7680511,-78.7406921,$,19194628404,southern
3,Dave And Busters Cary,dave-and-busters-cary-cary,FALSE,2.5,121,1105 Walnut St,27511,35.77433769,-78.7614014,$$,19195356800,"sportsbars,burgers,tradamerican"
4,Coffee & Crepes,coffee-and-crepes-cary,FALSE,4,201,315 Crossroads Blvd,27518,35.7607824,-78.7384466,$,19192330288,"creperies,gluten_free,cafes"
5,Barry's Cafe,barrys-cafe-raleigh,FALSE,4,146,2851 Jones Franklin Rd,27606,35.74338008,-78.7377279,$,19198593555,"burgers,breakfast_brunch,tradamerican"
6,Thai Villa,thai-villa-raleigh,FALSE,3.5,117,1319 Buck Jones Rd,27606,35.76457472,-78.74215813,$$,19194629010,"thai,vegetarian"
7,Banana Leaf,banana-leaf-cary,FALSE,4,154,1026 Ryan Rd,27511,35.77662901,-78.76772329,$$,19194689958,"cantonese,asianfusion,szechuan"
8,Sushi Thai Cary,sushi-thai-cary-cary,FALSE,4,215,106 Kilmayne Dr,27511,35.77049,-78.78304,$$,19194675747,"sushi,thai"
9,Sweet Tomatoes,sweet-tomatoes-cary,FALSE,3.5,87,2310 Walnut,27518,35.7546001,-78.7416167,$$,19198514333,"vegetarian,buffets,salad"
10,Crazy Fire Mongolian Grill,crazy-fire-mongolian-grill-raleigh-2,FALSE,3,58,1270 Buck Jones Rd,27606,35.76711536,-78.74147711,$$,19194812222,mongolian
11,BJ's Restaurant & Brewhouse,bjs-restaurant-and-brewhouse-cary,FALSE,3.5,41,5707 Dillard Dr,27518,35.7556705,-78.7435144,$$,19197108170,"pizza,newamerican,breweries"
12,Carolina Ale House,carolina-ale-house-cary-2,FALSE,3.5,162,2240 Walnut St,27518,35.75515214,-78.74195839,$$,19198549444,"tradamerican,sportsbars"
13,Cin̩Bistro At Waverly Place,cin̩bistro-at-waverly-place-cary-3,FALSE,4.5,116,525 New Waverly Pl,27518,35.73891325,-78.77672465,$$,19199873500,"tradamerican,movietheaters"
14,Fiesta Mexicana,fiesta-mexicana-raleigh,FALSE,3.5,50,2839 Jones Franklin Rd,27606,35.7445221,-78.7389755,$,19198591303,mexican
15,Outback Steakhouse,outback-steakhouse-cary,FALSE,2.5,70,1289 Kildaire Farm Rd,27511,35.76197689,-78.78190063,$$,19194606302,steak
16,Super Wok,super-wok-cary,FALSE,3.5,123,Chatham Square,27511,35.78998,-78.76427,$$,19193888338,chinese
17,Yuri Japanese Restaurant,yuri-japanese-restaurant-cary,FALSE,4,243,1361 Kildaire Farm Rd,27511,35.75951919,-78.78167715,$$,19194810068,"sushi,japanese"
18,La Shish,la-shish-cary,FALSE,4.5,159,908 NE Maynard Rd,27513,35.80038462,-78.768394,$$,19193888330,"mideastern,greek,vegetarian"
19,Awaz̩,awaz̩-cary-3,FALSE,4.5,55,904 NE Maynard Rd,27513,35.80051817,-78.76845611,$$,19193772599,ethiopian
20,Kabuki Japanese House of Steak,kabuki-japanese-house-of-steak-cary,FALSE,2.5,79,220 Nottingham Dr,27511,35.76838761,-78.74305497,$$,19193808081,"japanese,sushi,steak"
1,Simple Twist Cafe & Bar,simple-twist-cafe-and-bar-garner,FALSE,4.5,81,5638 Hwy 42,27529,35.60521997,-78.56831686,$$,19196615566,"newamerican,breakfast_brunch,cocktailbars"
2,Panera Bread,panera-bread-garner,FALSE,2.5,9,15 Cabela Dr,27529,35.69756908,-78.58279813,$$,19193345762,"salad,soup,sandwiches"
3,Big Ed's City Market Restaurant,big-eds-city-market-restaurant-raleigh,FALSE,4,292,220 Wolfe St,27601,35.77604,-78.63598,$,19198369909,"breakfast_brunch,comfortfood,soulfood"
4,Taste Carolina Gourmet Food Tours,taste-carolina-gourmet-food-tours-raleigh,FALSE,4.5,86,NA,27601,35.77742,-78.63328,$$,19192372254,foodtours
5,Caf̩ Helios,caf̩-helios-raleigh-2,FALSE,3.5,173,413 Glenwood Ave,27603,35.7855475,-78.6474144,$,19842008319,"cafes,breakfast_brunch,cocktailbars"
6,Tupelo Honey Cafe,tupelo-honey-cafe-raleigh-2,FALSE,4,328,425 Oberlin Rd,27605,35.79017436,-78.66325097,$$,19197239353,"breakfast_brunch,southern,newamerican"
7,LongHorn Steakhouse,longhorn-steakhouse-garner,FALSE,3,24,300 Conservation Rd,27529,35.69746,-78.582837,$$,19197727707,"steak,tradamerican,bbq"
8,La Cocina,la-cocina-garner,FALSE,4,62,1219 Timber Dr E,27529,35.6876564,-78.5764008,$,19197726999,mexican
9,Oak City Meatball Shoppe,oak-city-meatball-shoppe-raleigh,FALSE,4,220,180 E Davie St,27601,35.775376,-78.6371224,$$,19197149014,"italian,bars,newamerican"
